YEAR,MONTH,total_freight_tons,total_co2e_kg,intl_freight_tons,intl_ratio,date,port_teus,freight_lag1,freight_lag2,freight_roll3,freight_yoy,freight_mom,intl_ratio_lag1,co2e_lag1,co2e_roll3,month_num,port_lag1,port_lag2,port_roll3,port_yoy,high_carbon_risk
2010,5,33605.768000000004,220437546.46191332,33605.768,0.9999999999999998,2010-05-01,689420.7,30245.051,32794.7355,30308.49116666667,0.2305105524441371,0.11111626163235777,1.0,195385855.30960432,196490321.82817766,5,595283.7,550249.8,556997.3666666667,0.19935170150086678,0
2010,6,34785.8,232106792.17256072,34785.8,1.0,2010-06-01,730317.85,33605.768000000004,30245.051,32215.184833333333,0.36886400457040946,0.03511397210145595,0.9999999999999998,220437546.46191332,209652107.052754,6,689420.7,595283.7,611651.3999999999,0.32380772756365706,0
2010,7,32639.2945,210110768.7983024,32639.2945,1.0,2010-07-01,730745.6,34785.8,33605.768000000004,32878.873,0.18745758290003756,-0.061706371565408924,1.0,232106792.17256072,215976731.31469277,7,730317.85,689420.7,671674.0833333333,0.2682080498504651,0
2010,8,32430.7035,210322525.82227072,32430.703499999996,0.9999999999999999,2010-08-01,763837.2,32639.2945,34785.8,33676.95416666667,0.15085006957914127,-0.006390793771599457,1.0,210110768.7983024,220885035.81092548,8,730745.6,730317.85,716828.0499999999,0.24691522679023103,0
2010,9,32589.3455,213351643.33815038,32589.3455,1.0,2010-09-01,711613.0,32430.7035,32639.2945,33285.266,0.2700477596651931,0.004891722438275181,0.9999999999999999,210322525.82227072,217513362.26437795,9,763837.2,730745.6,741633.5499999999,0.21944043169733196,0
2010,10,34584.2035,221407887.2382577,34584.203499999996,0.9999999999999998,2010-10-01,682384.5,32589.3455,32430.7035,32553.1145,0.18632495147524208,0.061211968801275995,1.0,213351643.33815038,211261645.9862412,10,711613.0,763837.2,735398.6,0.0539998767422325,0
2010,11,32565.203,207257944.25262713,32565.203,1.0,2010-11-01,666970.5,34584.2035,32589.3455,33201.4175,0.3408234107255159,-0.058379268442599885,0.9999999999999998,221407887.2382577,215027352.13289294,11,682384.5,711613.0,719278.2333333333,0.14954055554219825,0
2010,12,33624.4365,220893635.82452035,33624.436499999996,0.9999999999999998,2010-12-01,612651.7,32565.203,34584.2035,33246.25066666667,0.13137215669846047,0.03252654374671038,1.0,207257944.25262713,214005824.94301176,12,666970.5,682384.5,686989.3333333334,0.08821110863918924,0
2011,1,29602.0285,195101553.6241257,29602.0285,1.0,2011-01-01,660517.8,33624.4365,32565.203,33591.281,0.12106009646250437,-0.1196275214902115,0.9999999999999998,220893635.82452035,216519822.43846837,1,612651.7,666970.5,654002.2333333333,0.15279819166529296,0
2011,2,29594.12,198555555.34962717,29594.120000000003,1.0000000000000002,2011-02-01,554912.8,29602.0285,33624.4365,31930.556,0.061265587611307515,-0.000267160745419881,1.0,195101553.6241257,207751044.56709108,2,660517.8,612651.7,646713.3333333334,0.05605427335283908,0
2011,3,34627.7735,226188364.65114763,34627.7735,1.0,2011-03-01,600796.0,29594.12,29602.0285,30940.195000000003,0.055894276079768934,0.17008964956552197,1.0000000000000002,198555555.34962717,204850248.26609108,3,554912.8,660517.8,609360.7666666666,0.09186046046722773,0
2011,4,33778.9015,218975073.58629996,33778.9015,1.0,2011-04-01,617272.5,34627.7735,29594.12,31274.640666666663,0.11684061964385517,-0.024514195231177704,1.0,226188364.65114763,206615157.87496683,4,600796.0,554912.8,605408.8666666667,0.03693835393107525,0
2011,5,36740.245,243090968.4309835,36740.245,1.0,2011-05-01,692933.7,33778.9015,34627.7735,32666.931666666667,0.09327199426003285,0.0876684370567824,1.0,218975073.58629996,214572997.86235824,5,617272.5,600796.0,590993.7666666666,0.005095582421589695,0
2011,6,38347.242,257629055.21714893,38347.242,1.0,2011-06-01,640794.6,36740.245,33778.9015,35048.973333333335,0.10238206394563276,0.04373941981061891,1.0,243090968.4309835,229418135.55614367,6,692933.7,617272.5,637000.7333333333,-0.12258121583636494,0
2011,7,37830.36,249557542.903324,37830.36,1.0,2011-07-01,688325.55,38347.242,36740.245,36288.79616666667,0.15904343459384518,-0.013478987615328286,1.0,257629055.21714893,239898365.74481082,7,640794.6,692933.7,650333.6,-0.05805036663922425,0
2011,8,38732.6125,259214185.67090926,38732.612499999996,0.9999999999999998,2011-08-01,723170.55,37830.36,38347.242,37639.28233333333,0.19431921974803923,0.02384995807600032,1.0,249557542.903324,250092522.18381882,8,688325.55,640794.6,674017.95,-0.05323994432321433,0
2011,9,36336.834,237455977.31833458,36336.834,1.0,2011-09-01,705623.85,38732.6125,37830.36,38303.404833333334,0.11499121699145509,-0.06185429655693897,0.9999999999999998,259214185.67090926,255466927.93046072,9,723170.55,688325.55,684096.9,-0.008416302119269914,0
2011,10,37975.4475,244658874.19366115,37975.447499999995,0.9999999999999998,2011-10-01,712586.2,36336.834,38732.6125,37633.268833333335,0.09805760019888843,0.045095109276719114,1.0,237455977.31833458,248742568.63085595,10,705623.85,723170.55,705706.65,0.04425906508720523,0
2011,11,37783.859,235377368.31544247,37783.859000000004,1.0000000000000002,2011-11-01,694108.7,37975.4475,36336.834,37681.63133333333,0.16025252475779106,-0.005045062339291917,0.9999999999999998,244658874.19366115,247109679.0609683,11,712586.2,705623.85,713793.5333333332,0.040688756099407586,0
2011,12,35544.198,231455049.12372428,35544.198,1.0,2011-12-01,649468.7,37783.859,37975.4475,37365.38016666666,0.05709423561640925,-0.0592756023147345,1.0000000000000002,235377368.31544247,239164073.27581275,12,694108.7,712586.2,704106.25,0.06009450394081983,0
2012,1,30247.879,196975521.894163,30247.879,1.0,2012-01-01,698715.1,35544.198,37783.859,37101.16816666666,0.021817778467445148,-0.14900656922966715,1.0,231455049.12372428,237163763.87760928,1,649468.7,694108.7,685387.8666666666,0.05782932723387613,0
2012,2,33951.7005,226092521.2398884,33951.700500000006,1.0000000000000002,2012-02-01,525653.45,30247.879,35544.198,34525.312,0.1472448074144459,0.12244896576054143,1.0,196975521.894163,221269313.11110994,2,698715.1,649468.7,680764.1666666666,-0.05272783399481884,0
2012,3,38898.268,259658317.12635085,38898.268,1.0,2012-03-01,650452.25,33951.7005,30247.879,33247.92583333333,0.12332570270508425,0.1456942488050046,1.0000000000000002,226092521.2398884,218174364.08592525,3,525653.45,698715.1,624612.4166666666,0.08265076664957816,0
2012,4,34615.3205,235846303.35727748,34615.3205,1.0,2012-04-01,707182.2,38898.268,33951.7005,34365.949166666665,0.02476158083471125,-0.11010638057200894,1.0,259658317.12635085,227575453.42013407,4,650452.25,525653.45,624940.2666666666,0.14565641592651546,0
2012,5,39290.9775,266553897.62914136,39290.97750000001,1.0000000000000002,2012-05-01,731352.9,34615.3205,38898.268,35821.763,0.06942611569411139,0.13507478574407528,1.0,235846303.35727748,240532380.57450557,5,707182.2,650452.25,627762.6333333332,0.05544426544704062,0
2012,6,43164.1285,294232438.29716694,43164.1285,1.0,2012-06-01,696847.95,39290.9775,34615.3205,37601.522,0.1256123321724154,0.09857609167397263,1.0000000000000002,266553897.62914136,254019506.0375899,6,731352.9,707182.2,696329.1166666666,0.0874747540007359,0
2012,7,44474.4945,303869876.24859565,44474.4945,1.0,2012-07-01,726375.25,43164.1285,39290.9775,39023.4755,0.17562969265954642,0.030357754124469283,1.0,294232438.29716694,265544213.0945286,7,696847.95,731352.9,711794.35,0.05527863959139667,0
2012,8,41172.16,283161287.0577828,41172.16,1.0,2012-08-01,706669.8,44474.4945,43164.1285,42309.86683333333,0.06298432619281757,-0.0742523223057655,1.0,303869876.24859565,288218737.3916347,8,726375.25,696847.95,718192.0333333333,-0.022817231702812024,0
2012,9,35273.7065,241975979.35461137,35273.7065,1.0,2012-09-01,744923.15,41172.16,44474.4945,42936.92766666666,-0.02925757098155557,-0.14326315403418244,1.0,283161287.0577828,293754533.86784846,9,706669.8,726375.25,709964.3333333334,0.055694404320375535,0
2012,10,37009.8025,244002359.16363996,37009.802500000005,1.0000000000000002,2012-10-01,718406.35,35273.7065,41172.16,40306.787000000004,-0.025428140116057985,0.04921785012867863,1.0,241975979.35461137,276335714.22032994,10,744923.15,706669.8,725989.4,0.00816764343738341,0
2012,11,32901.9075,215036211.50194144,32901.9075,1.0,2012-11-01,582981.7,37009.8025,35273.7065,37818.556333333334,-0.1292073289814044,-0.11099478307132271,1.0000000000000002,244002359.16363996,256379875.1920114,11,718406.35,744923.15,723333.1,-0.16010028400450826,0
2012,12,34787.97,226527951.87972426,34787.97,1.0,2012-12-01,588154.2,32901.9075,37009.8025,35061.805499999995,-0.021275708626200984,0.05732380409859217,1.0,215036211.50194144,233671516.67339757,12,582981.7,718406.35,682103.7333333333,-0.09440716696585993,0
2013,1,33283.0225,218783328.29564175,33283.02250000001,1.0000000000000002,2013-01-01,669000.3,34787.97,32901.9075,34899.89333333333,0.10034235788896129,-0.04326057254849891,1.0,226527951.87972426,228522174.18176854,1,588154.2,582981.7,629847.4166666666,-0.042527777058202876,0
2013,2,31616.2775,216293805.74561745,31616.2775,1.0,2013-02-01,614958.75,33283.0225,34787.97,33657.63333333333,-0.0687866282279439,-0.05007793387754966,1.0000000000000002,218783328.29564175,220115830.5591025,2,669000.3,588154.2,613378.7333333333,0.1698938720938672,0
2013,3,39835.5645,267611625.92989624,39835.5645,1.0,2013-03-01,503168.0,31616.2775,33283.0225,33229.09,0.024096098571792623,0.2599701055888062,1.0,216293805.74561745,220535028.64032784,3,614958.75,669000.3,624037.75,-0.22643360830868065,0
2013,4,36003.357,236495689.13497922,36003.356999999996,0.9999999999999998,2013-04-01,640330.2,39835.5645,31616.2775,34911.6215,0.04009890649430803,-0.09620065758074037,1.0,267611625.92989624,234229586.6570518,4,503168.0,614958.75,595709.0166666666,-0.09453292235013833,0
2013,5,40901.2405,276149405.47146934,40901.2405,1.0,2013-05-01,636851.6,36003.357,39835.5645,35818.39966666667,0.04098302212002736,0.13603963374859718,0.9999999999999998,236495689.13497922,240133706.93683097,5,640330.2,503168.0,586152.3166666665,-0.12921436422826793,0
2013,6,40966.5175,278914572.26768225,40966.5175,1.0,2013-06-01,646650.5,40901.2405,36003.357,38913.38733333333,-0.05091290097516965,0.001595966264152926,1.0,276149405.47146934,260085573.5121149,6,636851.6,640330.2,593449.9333333332,-0.07203501136797485,0
2013,7,40182.538,271937338.9353106,40182.538,1.0,2013-07-01,715640.25,40966.5175,40901.2405,39290.371666666666,-0.09650377251617781,-0.01913707944542764,1.0,278914572.26768225,263853222.29137695,7,646650.5,636851.6,641277.4333333332,-0.014778862578260998,0
2013,8,39503.496,270522511.7823397,39503.496,1.0,2013-08-01,709675.75,40182.538,40966.5175,40683.432,-0.04052893994388451,-0.016898932566180913,1.0,271937338.9353106,275667105.55815405,8,715640.25,646650.5,666380.7833333333,0.004253683969514421,0
2013,9,37153.393000000004,250930978.76796347,37153.393,0.9999999999999998,2013-09-01,710892.25,39503.496,40182.538,40217.517166666665,0.053288601808828995,-0.05949101314982341,1.0,270522511.7823397,273791474.3284442,9,709675.75,715640.25,690655.5,-0.045683772883149065,0
2013,10,38731.7065,252027212.1055196,38731.7065,1.0,2013-10-01,684207.1,37153.393000000004,39503.496,38946.475666666665,0.04652561980032188,0.042481005705185426,0.9999999999999998,250930978.76796347,264463609.82853794,10,710892.25,709675.75,712069.4166666666,-0.047604325880471365,0
2013,11,36345.6735,229117126.72949678,36345.673500000004,1.0000000000000002,2013-11-01,683849.0,38731.7065,37153.393000000004,38462.86516666666,0.1046676701039293,-0.06160412787389069,1.0,252027212.1055196,257826900.88527426,11,684207.1,710892.25,701591.7000000001,0.1730196676842517,0
2013,12,35640.1725,231741337.40025073,35640.1725,1.0,2013-12-01,653358.35,36345.6735,38731.7065,37410.257666666665,0.02449704596157809,-0.019410866055350362,1.0000000000000002,229117126.72949678,244025105.86765996,12,683849.0,684207.1,692982.7833333333,0.11086233848198312,0
2014,1,33789.6595,222369740.0442987,33789.6595,1.0,2014-01-01,685549.85,35640.1725,36345.6735,36905.85083333334,0.015222085073553826,-0.05192211120751444,1.0,231741337.40025073,237628558.74508905,1,653358.35,683849.0,673804.8166666667,0.02473773180669725,0
2014,2,33576.291,235835590.4911355,33576.291,1.0,2014-02-01,559786.35,33789.6595,35640.1725,35258.501833333336,0.061993809992336946,-0.006314609355563494,1.0,222369740.0442987,227742734.7246821,2,685549.85,653358.35,674252.3999999999,-0.08971723713175883,0
2014,3,43121.041,300115527.7235513,43121.041000000005,1.0000000000000002,2014-03-01,675274.1,33576.291,33789.6595,34335.37433333333,0.08247596190082862,0.2842705288681231,1.0,235835590.4911355,229982222.64522836,3,559786.35,685549.85,632898.1833333332,0.3420450028618671,0
2014,4,39786.875,266789308.12574068,39786.875,1.0,2014-04-01,706036.8,43121.041,33576.291,36828.99716666667,0.10508792277342338,-0.07732109250330943,1.0000000000000002,300115527.7235513,252773619.41966185,4,675274.1,559786.35,640203.4333333332,0.10261362028528431,0
2014,5,42183.354,288238948.2684937,42183.35399999999,0.9999999999999998,2014-05-01,689141.65,39786.875,43121.041,38828.068999999996,0.0313465675937139,0.06023290343863397,1.0,266789308.12574068,267580142.11347583,5,706036.8,675274.1,647032.4166666666,0.08210711883270783,0
2014,6,41541.7405,286871259.67823786,41541.74050000001,1.0000000000000002,2014-06-01,736438.8,42183.354,39786.875,41697.09,0.014041296041334306,-0.015210111078412525,0.9999999999999998,288238948.2684937,285047928.03926194,6,689141.65,706036.8,690150.85,0.1388513578818853,0
2014,7,42632.0375,302426084.3418619,42632.0375,1.0,2014-07-01,717407.0,41541.7405,42183.354,41170.6565,0.06095930276977524,0.026245818949256483,1.0000000000000002,286871259.67823786,280633172.02415746,7,736438.8,689141.65,710539.0833333334,0.002468768351137296,0
2014,8,41647.785,283227116.1053148,41647.785,1.0,2014-08-01,757702.45,42632.0375,41541.7405,42119.044,0.05428099325690061,-0.023087155991547315,1.0,302426084.3418619,292512097.4295312,8,717407.0,736438.8,714329.15,0.06767414555168316,0
2014,9,37106.001,258368560.48140222,37106.001000000004,1.0000000000000002,2014-09-01,775132.7,41647.785,42632.0375,41940.521,-0.0012755766344141328,-0.10905223411040965,1.0,283227116.1053148,290841486.70847154,9,757702.45,717407.0,737182.75,0.09036594505004092,0
2014,10,41610.7005,281794675.55251724,41610.7005,1.0,2014-10-01,715682.9,37106.001,41647.785,40461.941166666664,0.07433171063609079,0.12140083486765407,1.0000000000000002,258368560.48140222,281340586.976193,10,775132.7,757702.45,750080.7166666664,0.04600332267817753,0
2014,11,42055.714,287368022.1762906,42055.714,1.0,2014-11-01,663345.6,41610.7005,37106.001,40121.4955,0.1571037196490528,0.010694688977898936,1.0,281794675.55251724,274463450.7130781,11,715682.9,775132.7,749506.0166666666,-0.029982349904730476,0
2014,12,39148.653,260071605.7593678,39148.653,1.0,2014-12-01,658567.45,42055.714,41610.7005,40257.47183333333,0.09844173734007589,-0.06912404340584977,1.0,287368022.1762906,275843752.7367367,12,663345.6,715682.9,718053.7333333334,0.007972806959611,0
2015,1,38232.4665,258620091.72283176,38232.466499999995,0.9999999999999998,2015-01-01,529427.2,39148.653,42055.714,40938.355833333335,0.1314842193067971,-0.023402759221370806,1.0,260071605.7593678,276411434.4960586,1,658567.45,663345.6,679198.6499999999,-0.22773347554521384,0
2015,2,39022.238,269048557.3003101,39022.238,1.0,2015-02-01,502663.3,38232.4665,39148.653,39812.27783333333,0.16219620564999282,0.020657089963055153,0.9999999999999998,258620091.72283176,268686573.2194967,2,529427.2,658567.45,617113.4166666666,-0.10204437818106848,0
2015,3,50363.9125,355326415.77667564,50363.912500000006,1.0000000000000002,2015-03-01,791863.6,39022.238,38232.4665,38801.119166666664,0.1679660632497253,0.29064643857689565,1.0,269048557.3003101,262580084.92750326,3,502663.3,529427.2,563552.65,0.1726550744356996,1
2015,4,40963.037,278338158.9545087,40963.037,1.0,2015-04-01,662973.25,50363.9125,39022.238,42539.539,0.029561557674484318,-0.18665895942853927,1.0000000000000002,355326415.77667564,294331688.26660585,4,791863.6,502663.3,607984.6999999998,-0.06099335048824661,0
2015,5,49788.001,343319442.279947,49788.001000000004,1.0000000000000002,2015-05-01,694791.05,40963.037,50363.9125,43449.729166666664,0.18027601598488352,0.21543724895202465,1.0,278338158.9545087,300904377.34383154,5,662973.25,791863.6,652500.0499999999,0.008197734094289588,1
2015,6,42902.106,292612922.4467521,42902.106,1.0,2015-06-01,721802.6,49788.001,40963.037,47038.31683333332,0.032746954836906816,-0.13830430749770406,1.0000000000000002,343319442.279947,325661339.00371045,6,694791.05,662973.25,716542.6333333333,-0.019874292337666133,0
2015,7,46688.9925,322594575.6141639,46688.9925,1.0,2015-07-01,699127.95,42902.106,49788.001,44551.04799999999,0.09516211839511546,0.08826807942714976,1.0,292612922.4467521,304756841.2270693,7,721802.6,694791.05,693188.9666666667,-0.025479330421922297,1
2015,8,41604.3045,289570491.3556863,41604.3045,1.0,2015-08-01,786667.8,46688.9925,42902.106,46459.69983333334,-0.0010440051013518303,-0.10890549844270048,1.0,322594575.6141639,319508980.113621,8,699127.95,721802.6,705240.5333333332,0.03822786900055575,0
2015,9,41826.4935,287049164.9457396,41826.4935,1.0,2015-09-01,730306.9,41604.3045,46688.9925,43731.801,0.1272164170965231,0.005340529127220384,1.0,289570491.3556863,301592663.13886744,9,786667.8,699127.95,735866.1166666666,-0.0578298399744972,0
2015,10,44149.022,301588149.841724,44149.022000000004,1.0000000000000002,2015-10-01,704588.9,41826.4935,41604.3045,43373.2635,0.0610016526878705,0.05552768844942735,1.0,287049164.9457396,299738077.30519664,10,730306.9,786667.8,738700.8833333333,-0.015501278569042265,0
2015,11,40968.385500000004,274542490.71156615,40968.385500000004,1.0,2015-11-01,709968.7,44149.022,41826.4935,42526.60666666667,-0.025854477229895423,-0.07204319271217363,1.0000000000000002,301588149.841724,292735935.38105005,11,704588.9,730306.9,740521.2000000001,0.07028478066335242,0
2015,12,39466.317,267120717.62723616,39466.317,1.0,2015-12-01,626276.65,40968.385500000004,44149.022,42314.63366666667,0.008114302170243448,-0.03666408821504574,1.0,274542490.71156615,287726601.83300996,12,709968.7,704588.9,714954.8333333334,-0.0490318797262147,0
2016,1,38070.4005,259028364.7787624,38070.4005,1.0,2016-01-01,704398.45,39466.317,40968.385500000004,41527.90816666667,-0.0042389627151049325,-0.03536981928159144,1.0,267120717.62723616,281083786.0601755,1,626276.65,709968.7,680278.0833333334,0.3304916143333776,0
2016,2,37929.468,263088237.47022513,37929.468,1.0,2016-02-01,713721.0,38070.4005,39466.317,39501.70100000001,-0.02800377569323409,-0.0037018917098075033,1.0,259028364.7787624,266897191.03918827,2,704398.45,626276.65,680214.6,0.4198788731940446,0
2016,3,46722.072,323964260.37642217,46722.072,1.0,2016-03-01,612863.2,37929.468,38070.4005,38488.7285,-0.07231051598701743,0.2318145880664606,1.0,263088237.47022513,263079106.62540793,3,713721.0,704398.45,681465.3666666666,-0.2260495368141685,1
